id	file_name	title	title_playlist	tune_mode	year	tune_id	section_name	section_id	chords
4124	dataset/jazz1350/Young And Foolish.xml	Young And Foolish	Young And Foolish [jazz1350]	major		1236	B	2	C E7 Am E7 Am Am D7 Dm G7
4125	dataset/jazz1350/Young And Foolish.xml	Young And Foolish	Young And Foolish [jazz1350]	major		1236	A	3	C Am Dm G7 C Gm C7 F Em7b5 A7 Dm Dm Ebdim
4126	dataset/jazz1350/Young And Foolish.xml	Young And Foolish	Young And Foolish [jazz1350]	major		1236	C	4	C E7 Am D7 Ebdim C A7 Dm G7 C Dm G7
4127	dataset/jazz1350/Young At Heart.xml	Young At Heart	Young At Heart [jazz1350]	major		1237	A	1	C C Ebdim Dm Dm G7 Dm G7 G7 C C
4128	dataset/jazz1350/Young At Heart.xml	Young At Heart	Young At Heart [jazz1350]	major		1237	B	2	Em7b5 A7 Em7b5 A7 Am D7 Am D7 G7 Dm G7 C Dm G7
4129	dataset/jazz1350/Young At Heart.xml	Young At Heart	Young At Heart [jazz1350]	major		1237	A	3	C C Ebdim Dm Dm G7 Dm G7 G7 C C
4130	dataset/jazz1350/Young At Heart.xml	Young At Heart	Young At Heart [jazz1350]	major		1237	C	4	Em7b5 A7 Em7b5 A7 Am D7 F Fm C Am Dm G7 C C F F#dim Dm G7 C
4131	dataset/jazz1350/Zing Went The Strings Of My Heart.xml	Zing Went The Strings Of My Heart	Zing Went The Strings Of My Heart [jazz1350]	major		1238	A	1	C C Am Am Dm Dm G7 G7 F F Fm Fm Am D7 Dm G7
4132	dataset/jazz1350/Zing Went The Strings Of My Heart.xml	Zing Went The Strings Of My Heart	Zing Went The Strings Of My Heart [jazz1350]	major		1238	A	2	C C Am Am Dm Dm G7 G7 F F Fm Fm Am D7 G7 C C
4133	dataset/jazz1350/Zing Went The Strings Of My Heart.xml	Zing Went The Strings Of My Heart	Zing Went The Strings Of My Heart [jazz1350]	major		1238	B	3	Dm G7 C Dm G7 C B7 Em D7 Dm G7
4134	dataset/jazz1350/Zing Went The Strings Of My Heart.xml	Zing Went The Strings Of My Heart	Zing Went The Strings Of My Heart [jazz1350]	major		1238	A	4	C C Am Am Dm Dm G7 G7 F F Fm Fm Am D7 G7 C C
4135	dataset/jazz1350/Zingaro (Retrato Em Branco E Preto).xml	Zingaro (Retrato Em Branco E Preto)	Zingaro (Retrato Em Branco E Preto) [jazz1350]	minor		1239	A	1	Am Am E7 E7 Gm Gm F# F F Dm E7 C C B7 B7 E Bb7
4136	dataset/jazz1350/Zingaro (Retrato Em Branco E Preto).xml	Zingaro (Retrato Em Branco E Preto)	Zingaro (Retrato Em Branco E Preto) [jazz1350]	minor		1239	B	2	Am Am E7 E7 Gm Gm F# F F Dm Ebdim Am F Dm Fm E7 Am Fm
4137	dataset/jazz1350/Zoltan.xml	Zoltan	Zoltan [jazz1350]	major		1240	A	1	C C C C Bb Bb Bb Bb
4138	dataset/jazz1350/Zoltan.xml	Zoltan	Zoltan [jazz1350]	major		1240	A	2	C C C C Bb Bb Bb Bb
4139	dataset/jazz1350/Zoltan.xml	Zoltan	Zoltan [jazz1350]	major		1240	B	3	F# F# F# F Eb Eb Eb F Ab Bb
4140	dataset/jazz1350/Zoltan.xml	Zoltan	Zoltan [jazz1350]	major		1240	A	4	C C C C Bb Bb Bb Bb
4141	dataset/trad/'S Wonderful.xml	'S Wonderful	'S Wonderful [trad]	major	1927	1241	A	1	C C C#dim C#dim Dm G7 C C
4142	dataset/trad/'S Wonderful.xml	'S Wonderful	'S Wonderful [trad]	major	1927	1241	A	2	C C C#dim C#dim Dm G7 C F#m B7
4143	dataset/trad/'S Wonderful.xml	'S Wonderful	'S Wonderful [trad]	major	1927	1241	B	3	E F#m B7 E F#m B7 Em A7 D7 G7
4144	dataset/trad/'S Wonderful.xml	'S Wonderful	'S Wonderful [trad]	major	1927	1241	C	4	C C Ebdim Ebdim Dm G7 C C
4145	dataset/trad/'Tain't No Sin To Take Off Your Skin.xml	'Tain't No Sin To Take Off Your Skin	'Tain't No Sin To Take Off Your Skin [trad]	major	1929	1242	verse	1	C G7 C G7 C D7 G7 C F C G7
4146	dataset/trad/'Tain't No Sin To Take Off Your Skin.xml	'Tain't No Sin To Take Off Your Skin	'Tain't No Sin To Take Off Your Skin [trad]	major	1929	1242	verse	2	C G7 C G7 C D7 G7 C C C7
4147	dataset/trad/'Tain't No Sin To Take Off Your Skin.xml	'Tain't No Sin To Take Off Your Skin	'Tain't No Sin To Take Off Your Skin [trad]	major	1929	1242	A	3	Dm E7 A7 D7 G7 G7 Gm C7 F
4148	dataset/trad/'Tain't No Sin To Take Off Your Skin.xml	'Tain't No Sin To Take Off Your Skin	'Tain't No Sin To Take Off Your Skin [trad]	major	1929	1242	B	4	Am F7 Am F7 C G7 C G7 C G7 C C7
4149	dataset/trad/'Tain't No Sin To Take Off Your Skin.xml	'Tain't No Sin To Take Off Your Skin	'Tain't No Sin To Take Off Your Skin [trad]	major	1929	1242	A	5	Dm E7 A7 D7 G7 G7 Gm C7 F
4150	dataset/trad/'Tain't What You Do (It's The Way That Cha Do It).xml	'Tain't What You Do (It's The Way That Cha Do It)	'Tain't What You Do (It's The Way That Cha Do It) [trad]	major	1939	1243	A	1	C C7 F G7 C C7 F G7 C C7 F Fm G7 C
4151	dataset/trad/'Tain't What You Do (It's The Way That Cha Do It).xml	'Tain't What You Do (It's The Way That Cha Do It)	'Tain't What You Do (It's The Way That Cha Do It) [trad]	major	1939	1243	A	2	C C7 F G7 C C7 F G7 C C7 F Fm G7 C C7
4152	dataset/trad/'Tain't What You Do (It's The Way That Cha Do It).xml	'Tain't What You Do (It's The Way That Cha Do It)	'Tain't What You Do (It's The Way That Cha Do It) [trad]	major	1939	1243	B	3	F G7 C C7 F F#dim C C#dim Dm G7
4153	dataset/trad/'Tain't What You Do (It's The Way That Cha Do It).xml	'Tain't What You Do (It's The Way That Cha Do It)	'Tain't What You Do (It's The Way That Cha Do It) [trad]	major	1939	1243	A	4	C C7 F G7 C C7 F G7 C C7 F Fm G7 C
4154	dataset/trad/Abe My Boy.xml	Abe My Boy	Abe My Boy [trad]	major	1919	1244	A	1	C C D7 D7 G7 G7 C C7
4155	dataset/trad/Abe My Boy.xml	Abe My Boy	Abe My Boy [trad]	major	1919	1244	B	2	F F C A7 D7 D7 G7 G7
4156	dataset/trad/Abe My Boy.xml	Abe My Boy	Abe My Boy [trad]	major	1919	1244	C	3	C C C C C C C C
4157	dataset/trad/Abe My Boy.xml	Abe My Boy	Abe My Boy [trad]	major	1919	1244	A	4	C C D7 D7 G7 G7 C C
4158	dataset/trad/Aged And Mellow Blues.xml	Aged And Mellow Blues	Aged And Mellow Blues [trad]	major	1952	1245	A	1	C E7 Am Fm C A7 D7 G7 C
4159	dataset/trad/Ain't Misbehavin' (Dixieland Tunes).xml	Ain't Misbehavin'	Ain't Misbehavin' [trad]	major	1929	1246	A	1	C C#dim Dm G C C7 F Fm C A7 Dm G7 E7 A7 D7 G
4160	dataset/trad/Ain't Misbehavin' (Dixieland Tunes).xml	Ain't Misbehavin'	Ain't Misbehavin' [trad]	major	1929	1246	A	2	C C#dim Dm G C C7 F Fm C A7 Dm G7 C F7 C E7
4161	dataset/trad/Ain't Misbehavin' (Dixieland Tunes).xml	Ain't Misbehavin'	Ain't Misbehavin' [trad]	major	1929	1246	B	3	Am F7 Am A7 G E7 Am D7 G7 A7 D7 G7
4162	dataset/trad/Ain't Misbehavin' (Dixieland Tunes).xml	Ain't Misbehavin'	Ain't Misbehavin' [trad]	major	1929	1246	A	4	C C#dim Dm G C C7 F Fm C A7 Dm G7 C F7 C G
4163	dataset/trad/Ain't That A Grand And Glorious Feeling.xml	Ain't That A Grand And Glorious Feeling	Ain't That A Grand And Glorious Feeling [trad]	major	1927	1247	A	1	C C C7 F F C A7 D7 G7
4164	dataset/trad/Ain't That A Grand And Glorious Feeling.xml	Ain't That A Grand And Glorious Feeling	Ain't That A Grand And Glorious Feeling [trad]	major	1927	1247	A	2	C C C7 F F C C A7 D7 G7 C
4165	dataset/trad/Ain't That A Grand And Glorious Feeling.xml	Ain't That A Grand And Glorious Feeling	Ain't That A Grand And Glorious Feeling [trad]	major	1927	1247	B	3	E7 E7 A7 A7 D7 D7 G7 G7
4166	dataset/trad/Ain't That A Grand And Glorious Feeling.xml	Ain't That A Grand And Glorious Feeling	Ain't That A Grand And Glorious Feeling [trad]	major	1927	1247	A	4	C C C7 F F C C A7 D7 G7 C
4167	dataset/trad/Algiers Strut.xml	Algiers Strut	Algiers Strut [trad]	major	1946	1248	A	1	F F C7 C7 C7 C7 F F7 Bb Bbm F D7 G7 G7 C7 C7
4168	dataset/trad/Algiers Strut.xml	Algiers Strut	Algiers Strut [trad]	major	1946	1248	A	2	F F C7 C7 C7 C7 F F7 Bb Bbm F D7 G7 G7 C7 F
4169	dataset/trad/Alice Blue Gown.xml	Alice Blue Gown	Alice Blue Gown [trad]	major	1919	1249	A	1	C G A7 A7 D7 D7 D7 D7 G7 G7 C A7 D7 D7 G7 G7
4170	dataset/trad/Alice Blue Gown.xml	Alice Blue Gown	Alice Blue Gown [trad]	major	1919	1249	B	2	C G A7 A7 Dm G7 E7 E7 Dm Dm C A7 Dm G7 C C
4171	dataset/trad/All Alone By The Telephone.xml	All Alone By The Telephone	All Alone By The Telephone [trad]	major	1924	1250	A	1	C C G7 G7 C G C C
4172	dataset/trad/All Alone By The Telephone.xml	All Alone By The Telephone	All Alone By The Telephone [trad]	major	1924	1250	B	2	G7 E7 Am Am E B7 Em G7
4173	dataset/trad/All Alone By The Telephone.xml	All Alone By The Telephone	All Alone By The Telephone [trad]	major	1924	1250	C	3	C7 C7 F F D7 D7 G7 G7
4174	dataset/trad/All Alone By The Telephone.xml	All Alone By The Telephone	All Alone By The Telephone [trad]	major	1924	1250	D	4	C C7 F Fm C G7 C C
4175	dataset/trad/All By Myself In The Morning.xml	All By Myself In The Morning	All By Myself In The Morning [trad]	major	1921	1251	A	1	C C D7 D7 G7 G7 C G7
4176	dataset/trad/All By Myself In The Morning.xml	All By Myself In The Morning	All By Myself In The Morning [trad]	major	1921	1251	B	2	C C B7 E7 Am D7 Dm G7
4177	dataset/trad/All By Myself In The Morning.xml	All By Myself In The Morning	All By Myself In The Morning [trad]	major	1921	1251	A	3	C C D7 D7 G7 Dm E7 E7
4178	dataset/trad/All By Myself In The Morning.xml	All By Myself In The Morning	All By Myself In The Morning [trad]	major	1921	1251	C	4	F F#dim C A7 D7 G7 C C
4179	dataset/trad/All I Do Is Dream Of You.xml	All I Do Is Dream Of You	All I Do Is Dream Of You [trad]	major	1934	1252	A	1	C C G7 G7 G7 G7 C C C7 C7 F F D7 D7 G7 G7
4180	dataset/trad/All I Do Is Dream Of You.xml	All I Do Is Dream Of You	All I Do Is Dream Of You [trad]	major	1934	1252	A	2	C C G7 G7 G7 G7 C C C7 C7 F F C C D7 G7 C
4181	dataset/trad/All That I Ask Is Love.xml	All That I Ask Is Love	All That I Ask Is Love [trad]	major	1910	1253	A	1	C E7 F A7 Dm D7 G7 G
4182	dataset/trad/All That I Ask Is Love.xml	All That I Ask Is Love	All That I Ask Is Love [trad]	major	1910	1253	B	2	C Cdim G Gdim Am D7 G7 G
4183	dataset/trad/All That I Ask Is Love.xml	All That I Ask Is Love	All That I Ask Is Love [trad]	major	1910	1253	A	3	C E7 F A7 Dm D7 G7 G
4184	dataset/trad/All That I Ask Is Love.xml	All That I Ask Is Love	All That I Ask Is Love [trad]	major	1910	1253	C	4	C C7 A7 Dm D7 G7 C C
4185	dataset/trad/All The World Is Waiting For The Sunrise.xml	All The World Is Waiting For The Sunrise	All The World Is Waiting For The Sunrise [trad]	major	1919	1254	A	1	C C Cdim Cdim C C E7 E7 F F#dim C A7 D7 D7 G7 G
4186	dataset/trad/All The World Is Waiting For The Sunrise.xml	All The World Is Waiting For The Sunrise	All The World Is Waiting For The Sunrise [trad]	major	1919	1254	A	2	C C Cdim Cdim C C E7 E7 F F#dim C A7 Dm G7 C C
4187	dataset/trad/All The World Is Waiting For The Sunrise.xml	All The World Is Waiting For The Sunrise	All The World Is Waiting For The Sunrise [trad]	major	1919	1254	A	3	C C Cdim Cdim C C E7 E7 F F#dim C A7 D7 D7 G7 G
4188	dataset/trad/Alligator Crawl.xml	Alligator Crawl	Alligator Crawl [trad]	major	1937	1255	A	1	C F C G7 C Ebm Ab7 Ebm Ab7 C Am Dm G7 C C Ebdim G7 G7
4189	dataset/trad/Alligator Crawl.xml	Alligator Crawl	Alligator Crawl [trad]	major	1937	1255	B	2	C Bbdim D7 Fm C Am D7 G7 C Bbdim D7 Fm C G7 C
4190	dataset/trad/Alligator Crawl.xml	Alligator Crawl	Alligator Crawl [trad]	major	1937	1255	C	3	C B7 Em B7 Em Em A7 A7 Dm A7 Dm A7 Dm Dm G7 G7
4191	dataset/trad/Alligator Crawl.xml	Alligator Crawl	Alligator Crawl [trad]	major	1937	1255	D	4	F Abdim Gm C7 F C7 F C7
4192	dataset/trad/Alligator Crawl.xml	Alligator Crawl	Alligator Crawl [trad]	major	1937	1255	D	5	F Abdim Gm C7 F Abdim Gm C7 F F7 Bb Bbm F Gm C7 C7
4193	dataset/trad/Always (I'll Be Loving You).xml	Always (I'll Be Loving You)	Always (I'll Be Loving You) [trad]	major	1925	1256	A	1	C C C C G7 G7 C C C C C7 E E B7 B7 F#m B7 E G7
4194	dataset/trad/Always (I'll Be Loving You).xml	Always (I'll Be Loving You)	Always (I'll Be Loving You) [trad]	major	1925	1256	B	2	C C C7 C7 B7 Bb7 A7 A7 Gm Dm Dm Dm Dm7b5 C D7 G7 G7 C C
4195	dataset/trad/Amazing Grace.xml	Amazing Grace	Amazing Grace [trad]	major		1257	A	1	C C F C C Am G7 G7 C C7 F C C G7 C F C
4196	dataset/trad/Angry.xml	Angry	Angry [trad]	major	1925	1258	A	1	C C C#dim D7 D7 G7 G7 C C7 F Fm C A7 D7 D7 G7 G7
4197	dataset/trad/Angry.xml	Angry	Angry [trad]	major	1925	1258	B	2	C7 C7 C7 C7 F F F Ab7 C C C#dim D7 D7 G7 G7 C C
4198	dataset/trad/Anytime You're Feeling Lonely.xml	Anytime You're Feeling Lonely	Anytime You're Feeling Lonely [trad]	major	1921	1259	A	1	A7 A7 D7 D7 G7 G7 C C7
4199	dataset/trad/Anytime You're Feeling Lonely.xml	Anytime You're Feeling Lonely	Anytime You're Feeling Lonely [trad]	major	1921	1259	B	2	F Fm C A7 D7 D7 G7 G7
4200	dataset/trad/Anytime You're Feeling Lonely.xml	Anytime You're Feeling Lonely	Anytime You're Feeling Lonely [trad]	major	1921	1259	A	3	A7 A7 D7 D7 G7 G7 E7 E7
4201	dataset/trad/Anytime You're Feeling Lonely.xml	Anytime You're Feeling Lonely	Anytime You're Feeling Lonely [trad]	major	1921	1259	C	4	A7 A7 D7 D7 G7 G7 C C
4202	dataset/trad/Apple Blossom Time.xml	Apple Blossom Time	Apple Blossom Time [trad]	major	1920	1260	A	1	C C Em Em F F C C C#dim G7 G7 C A7 D7 D7 G7 Gdim G7
4203	dataset/trad/Apple Blossom Time.xml	Apple Blossom Time	Apple Blossom Time [trad]	major	1920	1260	B	2	C C Em Em F F E7 E7 A7 A7 D7 D7 Fm G7 D7 G7 C C
4204	dataset/trad/April Showers.xml	April Showers	April Showers [trad]	major	1921	1261	A	1	G7 G7 C C G7 G7 C C
4205	dataset/trad/April Showers.xml	April Showers	April Showers [trad]	major	1921	1261	B	2	A7 A7 Dm Dm D7 D7 G7 G7
4206	dataset/trad/April Showers.xml	April Showers	April Showers [trad]	major	1921	1261	A	3	G7 G7 C C A7 A7 Dm Dm
4207	dataset/trad/April Showers.xml	April Showers	April Showers [trad]	major	1921	1261	C	4	F Fm C A7 D7 G7 C C
4208	dataset/trad/Are You Lonesome Tonight.xml	Are You Lonesome Tonight	Are You Lonesome Tonight [trad]	major	1926	1262	A	1	C Em Am Am C C7 F F
4209	dataset/trad/Are You Lonesome Tonight.xml	Are You Lonesome Tonight	Are You Lonesome Tonight [trad]	major	1926	1262	B	2	G7 Dm G7 Dm G7 G7 C C
4210	dataset/trad/Are You Lonesome Tonight.xml	Are You Lonesome Tonight	Are You Lonesome Tonight [trad]	major	1926	1262	C	3	C7 C7 F F D7 D7 Dm G7
4211	dataset/trad/Are You Lonesome Tonight.xml	Are You Lonesome Tonight	Are You Lonesome Tonight [trad]	major	1926	1262	D	4	C Em D7 D7 Dm G7 C C
4212	dataset/trad/As Long As I Live (Dixieland Tunes).xml	As Long As I Live	As Long As I Live [trad]	major	1934	1263	A	1	C E7 A7 A7 D7 G7 C Ebdim Dm G7
4213	dataset/trad/As Long As I Live (Dixieland Tunes).xml	As Long As I Live	As Long As I Live [trad]	major	1934	1263	A	2	C E7 A7 A7 D7 G7 C F C
4214	dataset/trad/As Long As I Live (Dixieland Tunes).xml	As Long As I Live	As Long As I Live [trad]	major	1934	1263	B	3	C7 F Fm C Am D7 Dm G7
4215	dataset/trad/As Long As I Live (Dixieland Tunes).xml	As Long As I Live	As Long As I Live [trad]	major	1934	1263	A	4	C E7 A7 A7 D7 G7 C F C
4216	dataset/trad/At Sundown.xml	At Sundown	At Sundown [trad]	major	1927	1264	A	1	Dm G7 C C A7 Dm G7 C C E7 A7 A7 D7 D7 G7 G7 C C A7
4217	dataset/trad/At Sundown.xml	At Sundown	At Sundown [trad]	major	1927	1264	A	2	Dm G7 C C A7 Dm G7 C C E7 A7 A7 D7 D7 G7 G7 C C
4218	dataset/trad/At The Jazz Band Ball.xml	At The Jazz Band Ball	At The Jazz Band Ball [trad]	major	1918	1265	verse	1	Am Am Am Am G7 C A7 D7 G7 Am Am Am Am D7 D7 D7 G7
4219	dataset/trad/At The Jazz Band Ball.xml	At The Jazz Band Ball	At The Jazz Band Ball [trad]	major	1918	1265	A	2	A7 A7 D7 D7 G7 G7 C E7 A7 A7 D7 D7 F F#dim C A7 D7 G7 C
4220	dataset/trad/Avalon 1 1.xml	Avalon	Avalon [trad]	major	1920	1266	A	1	G7 G7 G7 G7 C C G C C G7 G7 G7 G7 G C C G C C B7 Bb7
4221	dataset/trad/Avalon 1 1.xml	Avalon	Avalon [trad]	major	1920	1266	B	2	A7 A7 A7 A7 Dm Dm A7 Fm Fm C C B7 Bb7 A7 A7 Dm G7 C C
4222	dataset/trad/Baby Brown.xml	Baby Brown	Baby Brown [trad]	major	1935	1267	intro	1	C Ebdim Dm G7 C Ebdim Dm G7 C C#dim A A7 D7 G7
4223	dataset/trad/Baby Brown.xml	Baby Brown	Baby Brown [trad]	major	1935	1267	A	2	C C7 F C C7 F G7 C E7 Am D7 G7 G C
4224	dataset/trad/Baby Brown.xml	Baby Brown	Baby Brown [trad]	major	1935	1267	A	3	C C7 F C C7 F G7 C E7 Am D7 G7 G C
4225	dataset/trad/Baby Brown.xml	Baby Brown	Baby Brown [trad]	major	1935	1267	B	4	C7 Gm C7 C7 F A7 D7 G7
4226	dataset/trad/Baby Brown.xml	Baby Brown	Baby Brown [trad]	major	1935	1267	A	5	C C7 F C C7 F G7 C E7 Am D7 G7 G C
4227	dataset/trad/Baby Face.xml	Baby Face	Baby Face [trad]	major	1926	1268	A	1	C C C C G7 G7 G7 G7 G7 G7 C A7 D7 D7 G7 G7
4228	dataset/trad/Baby Face.xml	Baby Face	Baby Face [trad]	major	1926	1268	B	2	C C C C E7 E7 Am C7 F F#dim C A7 D7 G7 C C
4229	dataset/trad/Baby, Won't You Please Come Home.xml	Baby, Won't You Please Come Home	Baby, Won't You Please Come Home [trad]	major	1921	1269	A	1	C E7 A7 D7 D7 E7 Am D7 G7 C E7 A7 Dm E7 F F#dim C A7 D7 G7 C G7
4230	dataset/trad/Baby, Won't You Please Come Home.xml	Baby, Won't You Please Come Home	Baby, Won't You Please Come Home [trad]	major	1921	1269	A	2	C E7 A7 D7 D7 E7 Am D7 G7 C E7 A7 Dm E7 F F#dim C A7 D7 G7 C A7 D7 G7 C
4231	dataset/trad/Battle Hymn Of The Republic (John Brown's Body).xml	Battle Hymn Of The Republic (John Brown's Body)	Battle Hymn Of The Republic (John Brown's Body) [trad]	major	1862	1270	A	1	C C C C F F C C C C C E7 Am Dm C G7 C C
4232	dataset/trad/Beale Street Blues.xml	Beale Street Blues	Beale Street Blues [trad]	major		1271	A	1	G C7 G G7 C Cm G G D7 D7 G D7 G
4233	dataset/trad/Beale Street Blues.xml	Beale Street Blues	Beale Street Blues [trad]	major		1271	B	2	G G C A7 D7 G G7 C Cm G D7 G
4234	dataset/trad/Beale Street Blues.xml	Beale Street Blues	Beale Street Blues [trad]	major		1271	C	3	C F7 C C7 F Fm C C G7 G7 C F7 C
4235	dataset/trad/Beautiful Ohio.xml	Beautiful Ohio	Beautiful Ohio [trad]	major	1918	1272	A	1	F F C7 C7 C7 C7 F F
4236	dataset/trad/Beautiful Ohio.xml	Beautiful Ohio	Beautiful Ohio [trad]	major	1918	1272	B	2	F Fdim C7 C7 C7 C7 F F
4237	dataset/trad/Beautiful Ohio.xml	Beautiful Ohio	Beautiful Ohio [trad]	major	1918	1272	A	3	F F C7 C7 C7 C7 F F
4238	dataset/trad/Beautiful Ohio.xml	Beautiful Ohio	Beautiful Ohio [trad]	major	1918	1272	C	4	F F Gm Fdim F C7 F F
4239	dataset/trad/Because Of You.xml	Because Of You	Because Of You [trad]	major	1940	1273	A	1	G7 G7 C C G7 G7 C C Gm A7 Dm A7 Dm D Ebdim Dm G7
4240	dataset/trad/Because Of You.xml	Because Of You	Because Of You [trad]	major	1940	1273	B	2	G7 G7 C C Gm A7 Dm A7 Dm F B7 C A7 D7 G7 C C
4241	dataset/trad/Beg Your Pardon.xml	Beg Your Pardon	Beg Your Pardon [trad]	major	1935	1274	A	1	C C G7 G7 G7 G7 C C7
4242	dataset/trad/Beg Your Pardon.xml	Beg Your Pardon	Beg Your Pardon [trad]	major	1935	1274	B	2	F F#dim C A7 D7 D7 G7 G7
4243	dataset/trad/Beg Your Pardon.xml	Beg Your Pardon	Beg Your Pardon [trad]	major	1935	1274	A	3	C C G7 G7 G7 G7 C C7
4244	dataset/trad/Beg Your Pardon.xml	Beg Your Pardon	Beg Your Pardon [trad]	major	1935	1274	B	4	F F#dim C A7 D7 G7 C C
4245	dataset/trad/Bei Mir Bist Du Schon (Root Hog Or Die).xml	Bei Mir Bist Du Schon (Root Hog Or Die)	Bei Mir Bist Du Schon (Root Hog Or Die) [trad]	minor	1937	1275	A	1	Am Am Am Am E7 E7 Am E7
4246	dataset/trad/Bei Mir Bist Du Schon (Root Hog Or Die).xml	Bei Mir Bist Du Schon (Root Hog Or Die)	Bei Mir Bist Du Schon (Root Hog Or Die) [trad]	minor	1937	1275	A	2	Am Am Am Am E7 E7 Am Dm Am
4247	dataset/trad/Bei Mir Bist Du Schon (Root Hog Or Die).xml	Bei Mir Bist Du Schon (Root Hog Or Die)	Bei Mir Bist Du Schon (Root Hog Or Die) [trad]	minor	1937	1275	B	3	Dm Dm Am Am Dm Dm E7 E7
4248	dataset/trad/Bei Mir Bist Du Schon (Root Hog Or Die).xml	Bei Mir Bist Du Schon (Root Hog Or Die)	Bei Mir Bist Du Schon (Root Hog Or Die) [trad]	minor	1937	1275	A	4	Am Am Am Am E7 E7 Am Am
4249	dataset/trad/Big Butter And Egg Man.xml	Big Butter And Egg Man	Big Butter And Egg Man [trad]	major	1926	1276	A	1	F F G7 G7 Gm C7 F F F Abdim Gm C7 Gm C7 F Fdim F
4250	dataset/trad/Big Butter And Egg Man.xml	Big Butter And Egg Man	Big Butter And Egg Man [trad]	major	1926	1276	B	2	F7 F7 Bb Bb D7 D7 G7 C7 F F G7 G7 Gm C7 F F
4251	dataset/trad/Black And Blue (Dixieland Tunes).xml	Black And Blue	Black And Blue [trad]	major		1277	A	1	Am Dm Am D7 C Ab7 G7 C E7
4252	dataset/trad/Black And Blue (Dixieland Tunes).xml	Black And Blue	Black And Blue [trad]	major		1277	A	2	Am Dm Am D7 C Ab7 G7 C C7
4253	dataset/trad/Black And Blue (Dixieland Tunes).xml	Black And Blue	Black And Blue [trad]	major		1277	B	3	Ab7 Ab7 C C7 Ab7 Ab7 C F7 E7
4254	dataset/trad/Black And Blue (Dixieland Tunes).xml	Black And Blue	Black And Blue [trad]	major		1277	A	4	Am Dm Am D7 C Ab7 G7 C E7
4255	dataset/trad/Blue Blood Blues.xml	Blue Blood Blues	Blue Blood Blues [trad]	major	1931	1278	A	1	C C#dim G7 C C#dim G7 C C7 F Fm C G7 C
4256	dataset/trad/Blue Christmas (Dixieland Tunes).xml	Blue Christmas	Blue Christmas [trad]	major	1948	1279	A	1	C C G7 G7 G7 G7 C C Gm A7 A7 Dm Dm D7 D7 G7 G7
4257	dataset/trad/Blue Christmas (Dixieland Tunes).xml	Blue Christmas	Blue Christmas [trad]	major	1948	1279	B	2	C C G7 G7 G7 G7 C C Gm A7 A7 Dm Ebdim G7 G7 C C
4258	dataset/trad/Blue Hawaii.xml	Blue Hawaii	Blue Hawaii [trad]	major	1936	1280	A	1	C F C A7 D7 G7 C G7
4259	dataset/trad/Blue Hawaii.xml	Blue Hawaii	Blue Hawaii [trad]	major	1936	1280	A	2	C F C A7 D7 G7 C F C
4260	dataset/trad/Blue Hawaii.xml	Blue Hawaii	Blue Hawaii [trad]	major	1936	1280	B	3	F F C C D7 D7 Dm G7
4261	dataset/trad/Blue Hawaii.xml	Blue Hawaii	Blue Hawaii [trad]	major	1936	1280	A	4	C F C A7 D7 G7 C F C
4262	dataset/trad/Blue Lou (Dixieland Tunes).xml	Blue Lou	Blue Lou [trad]	major	1933	1281	A	1	Ab7 G7 Ab7 G7 C C F F#dim D7 G7
4263	dataset/trad/Blue Lou (Dixieland Tunes).xml	Blue Lou	Blue Lou [trad]	major	1933	1281	A	2	Ab7 G7 Ab7 G7 C C F F#dim D7 G7 C
4264	dataset/trad/Blue Lou (Dixieland Tunes).xml	Blue Lou	Blue Lou [trad]	major	1933	1281	B	3	G Abdim D7 D7 G Abdim D7 G7
4265	dataset/trad/Blue Lou (Dixieland Tunes).xml	Blue Lou	Blue Lou [trad]	major	1933	1281	A	4	Ab7 G7 Ab7 G7 C C F F#dim D7 G7 C
4266	dataset/trad/Blue Turning Grey.xml	Blue Turning Grey	Blue Turning Grey [trad]	major	1929	1282	A	1	C Cdim B7 Gm A7 D7 G C C#dim Dm G
4267	dataset/trad/Blue Turning Grey.xml	Blue Turning Grey	Blue Turning Grey [trad]	major	1929	1282	A	2	C Cdim B7 Gm A7 D7 G C Fm C
4268	dataset/trad/Blue Turning Grey.xml	Blue Turning Grey	Blue Turning Grey [trad]	major	1929	1282	B	3	Gm C7 F Fm G7 C C7 F A7 Dm D7 G Gdim Dm G7
4269	dataset/trad/Blue Turning Grey.xml	Blue Turning Grey	Blue Turning Grey [trad]	major	1929	1282	A	4	C Cdim B7 Gm A7 D7 G C Fm C G
4270	dataset/trad/Blues My Naughy Sweetie Gives To Me.xml	Blues My Naughy Sweetie Gives To Me	Blues My Naughy Sweetie Gives To Me [trad]	minor	1919	1283	A	1	Am Am Fdim Am Am A7 Dm Dm Bbdim Dm Dm E7 E7 Am Am B7 B7 E7 E7 Am Am Fdim Am Am A7 Dm Dm E7 E7 A7 A7 D7 D7 G7 D7 G7 C E7
4271	dataset/trad/Boodle-Am-Shake.xml	Boodle-Am-Shake	Boodle-Am-Shake [trad]	major	1926	1284	A	1	C E7 Am E7 A7 A7 D7 G7 C C
4272	dataset/trad/Boodle-Am-Shake.xml	Boodle-Am-Shake	Boodle-Am-Shake [trad]	major	1926	1284	A	2	C E7 Am E7 A7 A7 D7 G7 C C7
